a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,
9.222999,9.560839,9.572130,9.484848,9.855647,9.278848,9.411603,8.683737,8.511307,8.286691,7.597278,7.068697,6.635029,6.164434,5.190588,4.524674,3.730583,3.167821,1.807001,1.159398,0.091861,-0.208747,-1.030305,-2.024293,-3.193152,-3.940550,-4.764855,-5.418867,-6.186712,-6.355174,-7.379986,-8.012024,-8.123722,-8.387402,-9.048433,-9.146397,-9.730522,-9.708548,-9.734184,-9.792169,-9.781487,-9.528489,-9.524522,-9.181494,-8.297983,-8.376415,-7.763604,-7.362285,-6.339610,-5.666372,-5.177465,-4.722739,-3.406476,-3.145543,-2.065798,-1.245460,-0.391858,0.557573,1.452986,2.049318,2.883999,3.975036,4.660787,5.105747,5.823542,6.827906,7.332377,7.628712,8.239692,8.519547,8.813440,9.101230,9.655446,9.888607,9.905393,9.966430,9.874264,9.305704,9.461043,8.813746,
9.770196,9.364910,9.727165,9.468368,9.331645,9.641408,9.295022,9.209265,8.420362,8.113956,7.437361,7.018952,6.234931,6.172063,4.980316,4.705039,3.654897,3.113193,2.108524,0.989410,0.577105,-0.707724,-1.241493,-1.947386,-3.100375,-3.926817,-4.436781,-5.007172,-5.669118,-6.717124,-7.330851,-7.550279,-8.300119,-8.833583,-8.743553,-9.058199,-9.262673,-9.655141,-9.723197,-9.631642,-9.395734,-9.226051,-8.959624,-8.776208,-8.856471,-8.401746,-7.426374,-7.034211,-6.679891,-5.902280,-5.438704,-4.509720,-3.576464,-2.975249,-2.002319,-1.447798,-0.306406,0.317087,1.158483,2.067019,3.144322,3.476669,4.411756,5.140233,5.639210,6.806848,7.077242,7.959227,8.187506,8.393506,9.248024,8.985260,9.720450,9.818720,9.590747,9.985046,9.318827,9.691763,9.035005,8.737144,
9.634999,9.658193,9.785760,9.526963,9.525132,9.524216,9.501022,8.820460,8.813440,8.166753,7.869503,7.087619,6.694235,5.659658,5.258950,4.530473,3.407392,2.786340,2.292856,1.274453,0.283212,-0.327158,-1.214942,-1.912290,-2.798242,-3.895688,-4.598224,-5.113376,-5.739616,-6.389050,-7.029023,-7.915586,-8.489029,-8.663289,-8.729514,-9.474166,-9.452498,-9.817804,-9.393902,-9.735710,-9.387494,-9.375896,-9.181799,-8.877224,-8.594317,-7.894223,-7.770318,-7.113865,-6.547746,-5.606250,-5.043489,-4.324168,-3.789789,-2.596820,-1.899472,-1.058382,-0.223701,0.468459,1.238746,2.013611,3.164769,3.560595,4.325999,5.254067,6.211432,6.634114,7.222816,7.548753,8.075198,8.395032,9.157689,9.371929,9.395123,9.673147,9.945677,9.964904,9.869381,9.492477,9.068575,9.067660,
9.349956,9.391461,9.721061,9.763787,9.474166,9.232459,9.167150,8.701743,8.367260,8.364208,7.670827,7.286294,6.803491,5.917539,5.443587,4.351939,3.841060,2.873928,1.758171,0.943937,0.250252,-0.752586,-1.458174,-2.435377,-2.914823,-3.832514,-4.767907,-5.204932,-5.689261,-6.419568,-7.451399,-7.639088,-8.318430,-8.600421,-9.271828,-8.977935,-9.232765,-9.770501,-9.733573,-9.439985,-9.871212,-9.517808,-9.073763,-8.766442,-8.857692,-7.986084,-7.747429,-6.827906,-6.735130,-5.702078,-5.061495,-4.315622,-3.761711,-3.143101,-2.115543,-1.255837,-0.583819,0.567034,1.099887,2.015442,3.119297,3.549913,4.476150,5.488754,5.790887,6.665548,7.174902,7.687307,8.449965,8.522599,9.067660,9.105502,9.428388,9.812616,9.968871,9.644765,9.881893,9.285867,9.293191,8.907743,
9.757988,9.657277,9.913327,9.699087,9.709769,9.651784,9.127171,8.688925,8.325144,8.225959,7.823725,6.979278,6.535539,5.629444,5.277566,4.361705,3.697012,2.646260,2.270577,1.197546,0.101321,-0.678732,-1.140172,-1.856441,-2.891018,-4.043397,-4.517655,-5.173193,-6.186102,-6.892300,-7.151097,-7.857295,-7.969604,-8.799707,-8.821375,-9.452498,-9.493088,-9.904782,-9.786676,-9.773553,-9.637440,-9.575182,-9.424726,-9.096652,-8.554338,-8.380688,-7.494430,-7.037263,-6.787011,-6.152837,-5.073702,-4.132817,-3.383282,-3.008209,-1.922971,-1.482894,-0.404981,0.270089,1.262246,2.335887,3.061312,4.017762,4.347667,5.532395,6.171758,6.451003,6.949370,7.913450,8.364513,8.915677,9.143651,9.301431,9.556871,9.841304,9.451277,9.524522,9.792169,9.308451,9.316080,8.641926,
9.624622,9.525132,9.866329,9.551073,9.899594,9.598682,9.039277,8.716697,8.770409,8.099307,7.419355,7.215186,6.527604,5.796381,5.139317,4.606464,3.392132,2.772607,1.806696,1.421552,0.214240,-0.408643,-1.057772,-1.930296,-3.132420,-3.689688,-4.365673,-5.132908,-6.151616,-6.730247,-7.342448,-7.536851,-7.924741,-8.722190,-8.797876,-9.559618,-9.612720,-9.683828,-9.934080,-9.439680,-9.858699,-9.605701,-9.141209,-8.972137,-8.590350,-8.133488,-7.737053,-7.354350,-6.234626,-5.956603,-5.103305,-4.568316,-3.641163,-2.793664,-2.178716,-1.236610,-0.531632,0.245674,1.039155,2.213813,2.824793,3.838008,4.612873,5.146336,5.890988,6.574602,7.351299,7.630543,8.385266,8.753014,8.896451,9.539476,9.642323,9.447920,9.751579,9.795221,9.892575,9.170812,9.487289,9.223914,
9.364299,9.418928,9.902951,9.570605,9.833674,9.269387,9.007538,8.792077,8.724937,8.389233,7.434614,6.881008,6.460768,5.743583,5.347148,4.451430,3.872188,2.684103,1.867428,1.333659,0.179754,-0.344554,-1.110569,-2.038331,-2.849818,-4.071474,-4.819178,-5.342570,-6.067385,-6.719260,-7.374493,-7.714164,-8.431959,-8.353526,-8.848231,-9.140294,-9.527573,-9.733268,-9.403668,-9.835505,-9.701834,-9.239479,-8.940703,-9.221168,-8.336131,-8.366039,-7.414167,-7.042146,-6.445814,-5.942259,-5.269631,-4.644917,-3.921323,-2.974639,-1.964476,-1.152379,-0.613117,0.509049,1.378826,2.425306,3.027436,3.726920,4.415723,5.415815,6.136967,6.339610,7.264626,7.806330,7.951903,8.685568,8.865627,9.119236,9.629505,9.867244,9.958190,9.611499,9.662465,9.403363,9.510788,8.862270,
9.197058,9.749443,9.783624,9.892880,9.650868,9.616993,9.267861,9.125645,8.400830,8.326060,7.572863,6.886502,6.552019,5.590381,5.038301,4.403211,3.862423,3.073824,1.966613,1.210364,0.310678,-0.657979,-1.291238,-1.884823,-3.286843,-3.987854,-4.284799,-5.163427,-6.104312,-6.776940,-7.400128,-7.609485,-7.985473,-8.743553,-9.031037,-9.201025,-9.273965,-9.773858,-9.541612,-9.604480,-9.392376,-9.731132,-9.464705,-9.101230,-8.275094,-8.058107,-7.695547,-7.073580,-6.658834,-6.127201,-5.128025,-4.477371,-3.935972,-3.044221,-2.104862,-1.438643,-0.380871,0.725730,1.279641,2.391430,2.946867,3.619190,4.646138,5.191198,5.802179,6.536760,7.111118,7.793512,8.351390,8.621174,8.822901,9.043245,9.754631,9.659719,9.985351,9.850154,9.417402,9.229408,9.410077,9.005402,
9.221473,9.489731,9.983825,9.711905,9.313028,9.724113,9.063997,8.705100,8.677938,8.139897,7.538377,6.936552,6.428114,6.023438,5.244911,4.683065,3.542283,2.672201,2.106693,1.062654,0.518815,-0.313730,-1.609241,-2.321238,-2.845546,-3.564867,-4.393445,-5.085604,-6.048769,-6.777551,-7.103488,-7.853328,-8.050172,-8.629719,-9.140294,-9.138462,-9.516282,-9.444258,-9.536119,-9.661855,-9.539171,-9.386273,-9.403363,-8.923307,-8.731346,-7.869503,-7.705313,-7.356182,-6.306955,-5.940733,-5.395367,-4.296396,-3.649403,-2.941374,-2.091739,-0.900601,-0.175481,0.584735,1.467330,2.356029,2.996612,3.642689,4.412976,5.062716,5.758843,6.818751,7.126988,7.502976,7.993713,8.697775,9.048433,9.391766,9.421064,9.884335,9.447920,9.883114,9.782708,9.340800,9.003265,8.716697,
9.489731,9.549242,9.967345,9.455550,9.880062,9.580676,9.121982,8.671834,8.778039,8.234809,7.712027,7.108371,6.402173,5.673391,5.369732,4.402905,3.420820,2.822047,2.254402,1.010468,0.388501,-0.296945,-1.417585,-1.971191,-3.011261,-3.877682,-4.523453,-5.153356,-5.825373,-6.777245,-7.422712,-7.711417,-8.185980,-8.861354,-9.232459,-9.366741,-9.670705,-9.728080,-9.943541,-9.821772,-9.858699,-9.185766,-9.020661,-9.076815,-8.592486,-7.967772,-7.448653,-6.956694,-6.744896,-5.650807,-4.875027,-4.673910,-3.803217,-2.673116,-1.809748,-1.366008,-0.270394,0.775170,1.467635,1.958983,3.001190,3.894467,4.721213,5.336467,5.932798,6.675314,7.436445,7.780084,8.487197,8.458815,9.203772,9.097873,9.673757,9.675283,9.537950,9.754936,9.369793,9.272439,9.178747,8.650166,
9.484848,9.550768,9.460738,9.960936,9.384442,9.256264,9.325236,9.093600,8.738975,8.364818,7.425153,7.025361,6.347545,5.689261,5.059664,4.339427,3.810541,3.052156,1.814325,1.057161,0.452284,-0.235908,-1.136204,-2.255928,-2.877590,-3.577380,-4.728538,-5.188452,-6.024049,-6.638081,-7.476730,-7.708670,-8.374279,-8.427076,-8.949553,-9.140294,-9.629505,-9.577929,-9.612415,-9.618824,-9.701224,-9.410382,-9.479049,-9.054537,-8.836329,-8.251595,-7.734916,-7.327799,-6.373180,-5.988037,-5.181738,-4.347056,-3.440657,-2.540361,-2.061220,-1.309549,-0.197150,0.361034,1.483200,2.411267,2.869961,3.613697,4.344310,5.208289,5.980407,6.407971,6.928007,7.778863,8.113346,8.429518,9.008454,9.322184,9.673757,9.616382,9.497971,9.956359,9.650258,9.578234,8.969695,9.024934,
9.392987,9.403363,9.730522,9.848628,9.507736,9.277322,9.389325,8.742332,8.291269,8.008667,7.435835,6.832789,6.372875,5.912656,4.882656,4.309519,3.704337,2.655110,2.105167,1.465804,0.465407,-0.429090,-1.577807,-2.218390,-3.270363,-3.915830,-4.460280,-5.016633,-6.023438,-6.854762,-7.489242,-8.054445,-8.341624,-8.877529,-9.245277,-9.179052,-9.688101,-9.740593,-9.808649,-9.736015,-9.775079,-9.266945,-9.165319,-8.878140,-8.854640,-7.976623,-7.704398,-7.130650,-6.562090,-5.970641,-5.265664,-4.644917,-3.431501,-2.764061,-2.090213,-0.878323,-0.470901,0.755943,1.268044,2.071291,3.273110,3.959166,4.702292,5.539720,5.961486,6.905728,6.928312,7.737358,8.501541,8.690756,8.914151,9.028291,9.775079,9.715873,9.696646,9.399396,9.631336,9.204993,9.229408,8.800012,
9.579760,9.678640,9.456160,9.498886,9.653615,9.200415,8.937651,9.066439,8.731346,7.944578,7.603381,6.971648,6.297800,5.854671,5.200049,4.146245,3.848384,2.858974,2.234565,1.332743,0.081790,-0.267953,-1.472518,-2.349010,-3.075045,-3.569750,-4.294259,-5.292520,-5.717338,-6.377453,-7.514267,-7.668996,-8.085879,-8.551592,-8.709372,-9.495224,-9.267861,-9.381695,-9.941404,-9.828181,-9.671621,-9.512314,-9.014863,-8.722800,-8.778649,-8.379772,-7.751701,-7.262185,-6.179083,-5.529954,-4.939726,-4.311960,-3.398541,-3.108921,-1.909543,-0.916776,-0.114444,0.697348,1.401410,2.218390,3.316446,3.581957,4.533525,5.031892,5.814692,6.420179,7.077853,7.552721,8.104190,8.653523,8.979766,9.556871,9.197974,9.781487,9.904477,9.392987,9.531236,9.467452,9.105808,9.050264,
9.465316,9.584643,9.606006,9.625843,9.424116,9.188208,9.376202,9.168065,8.797876,8.225043,7.562792,7.355266,6.326792,5.668813,5.044099,4.671468,3.819086,3.005158,2.173528,1.364177,0.128178,-0.263680,-1.593066,-2.410657,-2.759484,-3.666494,-4.654988,-5.323649,-6.038697,-6.438795,-7.360759,-8.006226,-8.399915,-8.800928,-8.893399,-9.015473,-9.243141,-9.911191,-9.886776,-9.947813,-9.590442,-9.678945,-9.436934,-9.141209,-8.804285,-8.105106,-7.651906,-6.878567,-6.310923,-5.735649,-5.402081,-4.534135,-3.440657,-3.108310,-2.224189,-1.391949,-0.184332,0.823084,1.564684,2.027955,3.016144,3.802301,4.772179,5.401776,6.034120,6.339000,7.206030,7.755974,8.271432,8.635517,8.947722,9.002045,9.704581,9.795831,9.967040,9.816584,9.652699,9.624622,9.117100,9.140294,
9.399396,9.742424,9.911802,9.851680,9.894406,9.184545,9.167455,9.176305,8.346202,7.953124,7.400739,7.142857,6.525773,5.927610,5.191809,4.473403,3.896298,2.721335,2.231208,1.249428,0.278634,-0.471816,-1.680349,-2.263253,-3.099765,-3.808100,-4.540849,-5.095981,-5.884579,-6.577960,-7.117832,-7.880490,-8.397778,-8.814966,-8.834498,-9.408856,-9.463790,-9.808649,-9.913938,-9.568773,-9.664296,-9.499496,-9.039888,-8.890957,-8.516800,-8.227790,-7.684866,-7.220985,-6.590777,-6.019471,-4.962615,-4.362926,-3.459273,-2.890713,-1.956236,-1.016877,-0.094913,0.445265,1.214637,1.947386,2.774133,3.583483,4.422437,5.156407,5.942564,6.762597,7.405622,7.487411,8.526872,8.434706,8.916288,9.185461,9.673452,9.691458,9.882199,9.497665,9.860225,9.653615,9.425642,8.900418,
9.535203,9.559618,9.544359,9.684133,9.487289,9.288308,9.307535,8.823511,8.424024,8.055361,7.729728,6.915494,6.295969,5.596484,5.240333,4.480117,3.339640,2.898038,1.931516,1.237526,0.331431,-0.716575,-1.566820,-2.089297,-3.305155,-4.098331,-4.448988,-5.500046,-6.242256,-6.665853,-7.079684,-7.890561,-8.438978,-8.846095,-9.182104,-9.309671,-9.283425,-9.646596,-9.408856,-9.613636,-9.884335,-9.731742,-9.355144,-8.757591,-8.616291,-8.279977,-7.361064,-7.040315,-6.322520,-5.601672,-4.967803,-4.540849,-3.681753,-2.802515,-1.770684,-1.078524,-0.543840,0.325938,1.459700,2.270882,2.852870,4.106876,4.833216,5.367901,6.166875,6.878262,7.508469,7.871029,8.442335,8.905606,8.817103,9.431440,9.575488,9.724418,9.873348,9.583422,9.653310,9.424421,9.314859,9.000519,
9.306009,9.405499,9.587695,9.488205,9.448836,9.530320,9.198889,9.019440,8.344981,8.058412,7.363506,7.250282,6.248360,6.009705,4.881130,4.134953,3.462935,3.061922,1.886349,1.310770,0.282296,-0.816675,-1.103549,-2.018494,-2.743614,-3.565172,-4.500259,-5.553453,-5.912656,-6.529130,-7.070223,-7.645192,-8.253731,-8.634907,-9.121067,-9.343547,-9.280679,-9.917905,-9.801325,-9.675588,-9.424726,-9.384747,-9.363689,-8.779870,-8.441420,-8.275094,-7.745293,-7.021699,-6.205329,-5.514695,-4.924467,-4.127018,-3.388775,-3.035676,-2.200385,-0.860012,-0.436720,0.651265,1.534776,2.312998,2.849818,3.747978,4.372692,5.248573,5.713675,6.535539,7.159337,7.589953,8.312326,8.732871,9.089328,9.342326,9.648122,9.651479,9.865413,9.718925,9.441511,9.675588,9.062471,8.926359,
9.298990,9.787896,9.515366,9.664296,9.724113,9.646290,9.127171,8.626972,8.765221,8.263802,7.592090,7.296365,6.480300,5.844295,5.176244,4.171270,3.509629,2.952971,2.071291,0.961028,0.399792,-0.809656,-1.282998,-2.352062,-3.265786,-3.987854,-4.364757,-5.028230,-6.237068,-6.777551,-6.968902,-7.787713,-8.068178,-8.834498,-9.298074,-9.352397,-9.388104,-9.459212,-9.687490,-9.446394,-9.567858,-9.541917,-9.020356,-9.075289,-8.296152,-8.333689,-7.783441,-7.011017,-6.459548,-5.829951,-4.827113,-4.321116,-3.837092,-2.650227,-1.770379,-0.867336,-0.413221,0.807520,1.275063,1.986450,2.974029,3.849300,4.505142,5.526597,6.243477,6.621296,7.092502,8.061159,8.029420,8.407239,8.953825,9.172338,9.370403,9.703665,9.558702,9.620350,9.420759,9.389630,9.415571,9.153417,
9.530931,9.925230,9.663381,9.821162,9.629505,9.453413,9.135411,9.036531,8.756981,8.322398,7.456587,6.948759,6.649983,5.696280,5.032197,4.587848,3.726615,2.897427,1.900998,1.363872,0.100711,-0.577410,-1.166723,-1.989196,-3.130589,-4.119999,-4.385815,-5.275124,-6.219977,-6.626484,-7.234718,-7.821284,-8.529313,-8.836024,-8.745994,-9.218116,-9.413434,-9.875790,-9.556871,-9.539476,-9.429914,-9.388104,-9.177831,-8.865017,-8.773766,-8.307749,-7.825251,-6.838282,-6.151006,-5.880917,-5.080416,-4.488662,-3.385418,-2.800378,-1.723380,-1.253090,-0.370190,0.355235,1.192358,2.173528,2.918790,3.698233,4.463942,5.219275,6.146123,6.434217,7.405316,7.810297,8.359325,8.800623,8.890042,9.004791,9.338969,9.761040,9.705802,9.450056,9.646901,9.166540,9.267556,9.123203,
9.522385,9.923704,9.507126,9.751579,9.730522,9.224525,9.098178,9.140599,8.284860,8.209479,7.424543,7.224647,6.649983,6.054262,4.875332,4.423658,3.641163,2.983489,2.103030,0.953703,0.425428,-0.670797,-1.407514,-2.251656,-2.930387,-4.116947,-4.906156,-5.247658,-6.056398,-6.523026,-7.032685,-7.533799,-8.229011,-8.793298,-9.009064,-9.089938,-9.567858,-9.767449,-9.916074,-9.915464,-9.483932,-9.432356,-9.114048,-9.098788,-8.281198,-8.005615,-7.751396,-7.143162,-6.716514,-5.689261,-5.226295,-4.186834,-3.419904,-2.760399,-1.744743,-0.842616,0.011597,0.604572,1.349834,2.104556,3.139439,3.899960,4.327525,5.609912,6.016724,6.459853,7.034211,7.647938,8.015687,8.540300,8.908353,9.124729,9.541002,9.729301,9.785150,9.591968,9.512009,9.200110,9.330119,8.816187,
9.573656,9.351482,9.535813,9.807428,9.515671,9.463179,9.398480,8.710593,8.280282,8.000122,7.664113,7.037263,6.684164,5.876034,4.927519,4.533219,3.334147,2.837306,1.794488,1.199377,0.511490,-0.735191,-1.176183,-2.307810,-3.115635,-3.957945,-4.391919,-5.328227,-5.855586,-6.571245,-7.157201,-7.823115,-8.430738,-8.648335,-9.267861,-9.006928,-9.788202,-9.753716,-9.414655,-9.507736,-9.687796,-9.335002,-9.454939,-9.079257,-8.366039,-8.017823,-7.497787,-7.200537,-6.487625,-5.589160,-5.066988,-4.588153,-3.478195,-2.547380,-1.687368,-0.958892,-0.456557,0.790429,1.436811,2.130802,3.125706,3.752251,4.494461,5.222327,5.728019,6.946318,7.428816,8.042543,8.535417,8.584857,9.227577,9.194922,9.431745,9.913022,9.875484,9.826655,9.617908,9.652394,9.211402,9.129002,
9.638966,9.414350,9.527268,9.474166,9.871212,9.479354,9.201636,8.770104,8.315989,8.244270,7.520066,7.171545,6.142155,5.962096,5.280007,4.360790,3.515732,2.596515,2.155828,0.978423,0.070193,-0.334788,-1.686453,-2.398755,-3.319803,-3.673513,-4.758141,-5.152440,-6.165960,-6.756798,-7.557604,-7.921690,-8.193304,-8.955962,-9.264199,-9.125340,-9.663991,-9.696951,-9.569689,-9.446394,-9.406110,-9.331645,-9.100009,-9.088412,-8.239387,-8.141423,-7.579577,-6.944792,-6.617939,-5.853145,-5.192419,-4.506668,-3.575243,-2.548906,-2.096927,-0.845973,-0.196234,0.847194,1.443525,2.299265,3.278603,4.022340,4.558245,5.594653,6.308176,6.478774,7.228309,7.697684,8.353221,8.398694,9.149144,9.231239,9.207129,9.591357,9.532762,9.706412,9.452498,9.229102,9.288308,8.648640,
9.402448,9.729606,9.822382,9.547105,9.556566,9.562975,8.929716,8.970305,8.482009,7.941221,7.388226,7.058321,6.673788,5.731986,5.369121,4.116337,3.800470,2.685934,1.705679,1.152684,0.060427,-0.377819,-1.319315,-2.262032,-2.884915,-3.569750,-4.694052,-5.635548,-6.100650,-6.571551,-7.263710,-8.021485,-8.496048,-8.709067,-9.226051,-9.341105,-9.561754,-9.530015,-9.890439,-9.684133,-9.737541,-9.258095,-9.348430,-8.811304,-8.302561,-8.204291,-7.817316,-7.195044,-6.205939,-5.716422,-5.102390,-4.222236,-3.527635,-2.545549,-1.736503,-0.896329,-0.187994,0.584124,1.136509,2.129887,3.183691,3.720206,4.582049,5.055696,5.814692,6.553850,7.134312,7.524644,8.277230,8.726463,8.930937,9.377422,9.280679,9.793695,9.663991,9.529099,9.864193,9.153722,8.983123,8.826868,
9.552293,9.901730,9.601428,9.504379,9.479354,9.560533,9.137852,9.165014,8.259529,7.914365,7.590258,6.950896,6.264229,5.997497,5.251320,4.549394,3.382366,2.992950,1.777093,1.341899,0.364086,-0.342112,-1.548204,-2.558672,-3.185827,-3.852962,-4.387036,-5.594653,-6.262093,-6.439711,-7.310099,-7.699820,-8.564104,-8.562883,-9.193701,-9.517502,-9.349956,-9.478744,-9.604175,-9.820551,-9.838557,-9.375286,-9.022492,-8.761559,-8.270211,-8.291879,-7.862178,-6.880398,-6.421094,-6.002380,-4.933927,-4.505448,-3.479110,-2.537614,-1.711478,-1.074557,-0.294809,0.659505,1.333354,2.188177,2.887967,4.074831,4.574114,5.099948,6.008789,6.556597,6.987823,8.019959,8.562883,8.969695,9.263894,9.079562,9.757683,9.473556,9.601428,9.515366,9.536729,9.343852,9.238563,8.955657,
9.455245,9.897458,9.958190,9.684133,9.769890,9.249245,9.388104,9.186377,8.397473,8.188116,7.849971,7.098300,6.509903,5.740226,5.077364,4.325388,3.509934,2.641072,1.791437,0.901517,0.461745,-0.899380,-1.464278,-2.096011,-3.355815,-3.653981,-4.849086,-5.576342,-6.266976,-6.741539,-7.061678,-7.943358,-8.193915,-8.661153,-8.942228,-9.107639,-9.523301,-9.689016,-9.980773,-9.928282,-9.849544,-9.395123,-9.193396,-8.706015,-8.297983,-8.371227,-7.719962,-6.864834,-6.228217,-5.746635,-4.785302,-4.443495,-3.825190,-2.969756,-1.795099,-1.141392,-0.388195,0.557268,1.578112,2.061220,2.974029,4.107181,4.562822,5.361492,5.831172,6.532792,7.043977,7.838069,8.389843,8.759728,8.946196,9.261452,9.309366,9.484237,9.580065,9.581286,9.864498,9.384747,8.991363,8.942228,
9.633168,9.820551,9.774468,9.858089,9.857173,9.311808,8.925443,8.619037,8.585772,8.359630,7.366253,6.920988,6.691794,5.484176,5.168920,4.599750,3.360393,2.766808,1.733757,1.094394,0.106204,-0.539872,-1.301920,-2.254402,-3.211158,-3.655202,-4.840236,-5.081027,-5.871761,-6.838893,-7.138585,-7.773675,-8.276620,-8.860134,-9.109165,-9.181494,-9.329203,-9.850459,-9.457076,-9.576098,-9.618519,-9.304483,-8.906827,-9.090854,-8.304697,-7.915586,-7.676626,-7.171239,-6.513260,-6.023743,-5.240638,-4.063845,-3.338725,-2.555010,-2.153386,-0.881375,-0.273141,0.759911,1.415448,2.532426,2.834254,4.008301,4.670553,5.189978,6.277047,6.966460,7.445601,7.768181,8.334605,8.934599,9.158910,9.100314,9.450056,9.353008,9.609363,9.714957,9.627369,9.505295,9.448531,9.084750,
9.437239,9.686880,9.996948,9.606616,9.742424,9.312418,9.152196,8.974578,8.731651,7.977538,7.289651,7.186804,6.252022,5.871456,4.891812,4.593036,3.715323,2.693564,1.627857,1.268654,-0.000916,-0.599078,-1.161534,-2.410352,-3.176977,-3.913999,-4.394971,-5.186621,-6.097598,-6.501053,-7.540513,-8.072146,-8.324534,-8.954131,-9.317911,-9.049959,-9.692068,-9.421674,-9.563280,-9.855953,-9.826350,-9.590747,-9.306619,-8.864711,-8.499100,-7.930235,-7.622608,-7.207862,-6.407361,-5.970031,-4.896084,-4.560686,-3.293863,-2.701193,-2.069460,-0.925626,-0.212409,0.725120,1.667226,2.356944,3.147679,3.711661,4.591205,5.225074,6.270943,6.752525,7.099826,8.108463,8.047426,8.912320,8.740196,9.400006,9.209571,9.457991,9.551073,9.750359,9.866329,9.153111,9.362468,8.645589,
9.522691,9.799799,9.509568,9.894711,9.475387,9.270913,8.902554,8.668477,8.433790,8.113651,7.797174,6.783959,6.668600,5.638905,5.131687,4.366283,3.436384,2.706687,1.611072,1.030000,0.064394,-0.681173,-1.537828,-2.563860,-3.010651,-4.088260,-4.746544,-5.175634,-6.154363,-6.728111,-7.572863,-7.604602,-8.196051,-8.899808,-9.303568,-9.489425,-9.537645,-9.655751,-9.446394,-9.407025,-9.512619,-9.667043,-9.360332,-8.705710,-8.704184,-8.176519,-7.579577,-7.193213,-6.213263,-6.010315,-5.083468,-4.318979,-3.792535,-2.934965,-1.669668,-1.177099,-0.252083,0.459914,1.505173,2.236702,2.952361,3.868831,4.861904,5.371868,6.341136,6.574297,7.352214,7.839900,8.126469,8.868068,9.060030,9.367656,9.410688,9.600818,9.792779,9.743950,9.756767,9.168371,9.304483,8.627888,
9.523911,9.924009,9.411298,9.846187,9.829096,9.437544,9.318827,8.793298,8.257393,8.140202,7.566149,7.297586,6.129337,5.589770,4.769738,4.595172,3.738517,2.628559,2.009644,1.219520,0.124516,-0.683920,-1.442000,-2.361522,-2.928251,-3.660390,-4.651631,-5.158238,-5.767083,-6.977142,-7.570421,-8.047121,-8.019959,-8.442946,-8.836940,-9.367656,-9.319132,-9.624622,-9.997253,-9.440291,-9.600208,-9.296243,-9.385052,-8.844874,-8.283029,-7.998291,-7.623829,-7.179785,-6.128727,-5.682241,-4.996185,-4.539628,-3.687857,-2.927641,-1.846980,-1.036714,-0.146489,0.896023,1.528062,2.194586,3.323771,3.825190,4.540849,5.175634,6.295969,6.876125,7.262185,8.004395,8.392590,8.906827,9.296548,9.388714,9.741813,9.383221,9.523301,9.747917,9.685659,9.160131,9.341716,9.150060,
